rowID,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
305,Net Zero Emissions by 2050 Scenario,Energy,Coal: with CCUS,Total energy supply,EJ,2050,11.238
306,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2010,199.942
307,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2022,248.678
308,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2023,254.913
309,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2030,275.319
310,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2035,285.846
311,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2040,301.553
312,Stated Policies Scenario,Energy,Total,Power sector inputs,EJ,2050,334.232
313,Announced Pledges Scenario,Energy,Total,Power sector inputs,EJ,2023,254.913
314,Announced Pledges Scenario,Energy,Total,Power sector inputs,EJ,2030,270.749
315,Announced Pledges Scenario,Energy,Total,Power sector inputs,EJ,2035,284.968
316,Announced Pledges Scenario,Energy,Total,Power sector inputs,EJ,2040,314.02
317,Announced Pledges Scenario,Energy,Total,Power sector inputs,EJ,2050,377.779
318,Net Zero Emissions by 2050 Scenario,Energy,Total,Power sector inputs,EJ,2023,254.913
319,Net Zero Emissions by 2050 Scenario,Energy,Total,Power sector inputs,EJ,2030,265.724
320,Net Zero Emissions by 2050 Scenario,Energy,Total,Power sector inputs,EJ,2035,285.993
321,Net Zero Emissions by 2050 Scenario,Energy,Total,Power sector inputs,EJ,2040,329.156
322,Net Zero Emissions by 2050 Scenario,Energy,Total,Power sector inputs,EJ,2050,408.426
323,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2010,20.133
324,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2022,41.043
325,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2023,43.156
326,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2030,78.051
327,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2035,107.628
328,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2040,135.724
329,Stated Policies Scenario,Energy,Renewables,Power sector inputs,EJ,2050,181.949
330,Announced Pledges Scenario,Energy,Renewables,Power sector inputs,EJ,2023,43.156
331,Announced Pledges Scenario,Energy,Renewables,Power sector inputs,EJ,2030,88.063
332,Announced Pledges Scenario,Energy,Renewables,Power sector inputs,EJ,2035,134.293
333,Announced Pledges Scenario,Energy,Renewables,Power sector inputs,EJ,2040,180.033
334,Announced Pledges Scenario,Energy,Renewables,Power sector inputs,EJ,2050,255.274
335,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Power sector inputs,EJ,2023,43.156
336,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Power sector inputs,EJ,2030,103.696
337,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Power sector inputs,EJ,2035,172.006
338,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Power sector inputs,EJ,2040,232.094
339,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Power sector inputs,EJ,2050,310.802
340,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2010,0.115
341,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2022,4.66
342,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2023,5.805
343,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2030,23.227
344,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2035,38.48
345,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2040,53.684
346,Stated Policies Scenario,Energy,Solar PV,Power sector inputs,EJ,2050,77.606
347,Announced Pledges Scenario,Energy,Solar PV,Power sector inputs,EJ,2023,5.805
348,Announced Pledges Scenario,Energy,Solar PV,Power sector inputs,EJ,2030,27.043
349,Announced Pledges Scenario,Energy,Solar PV,Power sector inputs,EJ,2035,49.221
350,Announced Pledges Scenario,Energy,Solar PV,Power sector inputs,EJ,2040,71.336
351,Announced Pledges Scenario,Energy,Solar PV,Power sector inputs,EJ,2050,104.387
352,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Power sector inputs,EJ,2023,5.805
353,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Power sector inputs,EJ,2030,33.165
354,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Power sector inputs,EJ,2035,63.523
355,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Power sector inputs,EJ,2040,89.445
356,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Power sector inputs,EJ,2050,122.649
357,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2010,1.232
358,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2022,7.631
359,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2023,8.408
360,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2030,18.086
361,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2035,27.126
362,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2040,34.172
363,Stated Policies Scenario,Energy,Wind,Power sector inputs,EJ,2050,44.45
364,Announced Pledges Scenario,Energy,Wind,Power sector inputs,EJ,2023,8.408
365,Announced Pledges Scenario,Energy,Wind,Power sector inputs,EJ,2030,21.376
366,Announced Pledges Scenario,Energy,Wind,Power sector inputs,EJ,2035,34.374
367,Announced Pledges Scenario,Energy,Wind,Power sector inputs,EJ,2040,45.841
368,Announced Pledges Scenario,Energy,Wind,Power sector inputs,EJ,2050,65.842
369,Net Zero Emissions by 2050 Scenario,Energy,Wind,Power sector inputs,EJ,2023,8.408
370,Net Zero Emissions by 2050 Scenario,Energy,Wind,Power sector inputs,EJ,2030,25.609
371,Net Zero Emissions by 2050 Scenario,Energy,Wind,Power sector inputs,EJ,2035,45.39
372,Net Zero Emissions by 2050 Scenario,Energy,Wind,Power sector inputs,EJ,2040,62.255
373,Net Zero Emissions by 2050 Scenario,Energy,Wind,Power sector inputs,EJ,2050,86.184
374,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2010,12.439
375,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2022,15.661
376,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2023,15.295
377,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2030,17.446
378,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2035,18.685
379,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2040,20.058
380,Stated Policies Scenario,Energy,Hydro,Power sector inputs,EJ,2050,23.037
381,Announced Pledges Scenario,Energy,Hydro,Power sector inputs,EJ,2023,15.295
382,Announced Pledges Scenario,Energy,Hydro,Power sector inputs,EJ,2030,18.012
383,Announced Pledges Scenario,Energy,Hydro,Power sector inputs,EJ,2035,19.803
384,Announced Pledges Scenario,Energy,Hydro,Power sector inputs,EJ,2040,21.82
385,Announced Pledges Scenario,Energy,Hydro,Power sector inputs,EJ,2050,25.316
386,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Power sector inputs,EJ,2023,15.295
387,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Power sector inputs,EJ,2030,19.456
388,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Power sector inputs,EJ,2035,22.413
389,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Power sector inputs,EJ,2040,24.913
390,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Power sector inputs,EJ,2050,27.797
391,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2010,3.993
392,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2022,9.346
393,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2023,9.735
394,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2030,13.748
395,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2035,15.502
396,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2040,17.293
397,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2050,21.353
398,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2023,9.735
399,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2030,15.194
400,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2035,20.097
401,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2040,24.942
402,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2050,32.32
403,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2023,9.735
404,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2030,15.818
405,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2035,23.622
406,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2040,30.306
407,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Power sector inputs,EJ,2050,36.265
408,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2010,0.0
409,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2022,0.0
410,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2023,0.0
411,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2030,0.112
412,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2035,0.292
413,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2040,0.362
414,Stated Policies Scenario,Energy,Hydrogen,Power sector inputs,EJ,2050,0.365
415,Announced Pledges Scenario,Energy,Hydrogen,Power sector inputs,EJ,2023,0.0
416,Announced Pledges Scenario,Energy,Hydrogen,Power sector inputs,EJ,2030,0.491
417,Announced Pledges Scenario,Energy,Hydrogen,Power sector inputs,EJ,2035,1.35
418,Announced Pledges Scenario,Energy,Hydrogen,Power sector inputs,EJ,2040,1.809
419,Announced Pledges Scenario,Energy,Hydrogen,Power sector inputs,EJ,2050,2.457
420,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Power sector inputs,EJ,2023,0.0
421,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Power sector inputs,EJ,2030,2.011
422,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Power sector inputs,EJ,2035,3.621
423,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Power sector inputs,EJ,2040,4.766
424,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Power sector inputs,EJ,2050,5.342
425,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2010,0.0
426,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2022,0.0
427,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2023,0.0
428,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2030,0.031
429,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2035,0.094
430,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2040,0.182
431,Stated Policies Scenario,Energy,Ammonia,Power sector inputs,EJ,2050,0.253
432,Announced Pledges Scenario,Energy,Ammonia,Power sector inputs,EJ,2023,0.0
433,Announced Pledges Scenario,Energy,Ammonia,Power sector inputs,EJ,2030,0.05
434,Announced Pledges Scenario,Energy,Ammonia,Power sector inputs,EJ,2035,0.231
435,Announced Pledges Scenario,Energy,Ammonia,Power sector inputs,EJ,2040,0.471
436,Announced Pledges Scenario,Energy,Ammonia,Power sector inputs,EJ,2050,1.791
437,Net Zero Emissions by 2050 Scenario,Energy,Ammonia,Power sector inputs,EJ,2023,0.0
438,Net Zero Emissions by 2050 Scenario,Energy,Ammonia,Power sector inputs,EJ,2030,0.518
439,Net Zero Emissions by 2050 Scenario,Energy,Ammonia,Power sector inputs,EJ,2035,1.475
440,Net Zero Emissions by 2050 Scenario,Energy,Ammonia,Power sector inputs,EJ,2040,1.852
441,Net Zero Emissions by 2050 Scenario,Energy,Ammonia,Power sector inputs,EJ,2050,1.9
442,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2010,30.091
443,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2022,29.309
444,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2023,30.193
445,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2030,35.845
446,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2035,41.169
447,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2040,44.664
448,Stated Policies Scenario,Energy,Nuclear,Power sector inputs,EJ,2050,49.205
449,Announced Pledges Scenario,Energy,Nuclear,Power sector inputs,EJ,2023,30.193
450,Announced Pledges Scenario,Energy,Nuclear,Power sector inputs,EJ,2030,38.587
451,Announced Pledges Scenario,Energy,Nuclear,Power sector inputs,EJ,2035,49.381
452,Announced Pledges Scenario,Energy,Nuclear,Power sector inputs,EJ,2040,59.01
453,Announced Pledges Scenario,Energy,Nuclear,Power sector inputs,EJ,2050,69.093
454,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Power sector inputs,EJ,2023,30.193
455,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Power sector inputs,EJ,2030,43.975
456,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Power sector inputs,EJ,2035,58.988
457,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Power sector inputs,EJ,2040,70.191
458,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Power sector inputs,EJ,2050,78.434
459,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2010,46.707
460,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2022,56.461
461,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2023,57.154
462,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2030,57.64
463,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2035,55.611
464,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2040,53.578
465,Stated Policies Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2050,52.089
466,Announced Pledges Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2023,57.154
467,Announced Pledges Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2030,52.749
468,Announced Pledges Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2035,43.333
469,Announced Pledges Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2040,36.482
470,Announced Pledges Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2050,25.92
471,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2023,57.154
472,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2030,53.206
473,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2035,25.568
474,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2040,11.194
475,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Power sector inputs,EJ,2050,1.901
476,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2010,0.0
477,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2022,0.0
478,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2023,0.0
479,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2030,0.026
480,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2035,0.157
481,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2040,0.374
482,Stated Policies Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2050,0.592
483,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2023,0.0
484,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2030,0.063
485,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2035,0.421
486,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2040,0.825
487,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2050,1.439
488,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2023,0.0
489,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2030,0.293
490,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2035,1.365
491,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2040,2.359
492,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Power sector inputs,EJ,2050,2.855
493,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2010,10.897
494,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2022,8.898
495,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2023,8.398
496,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2030,4.378
497,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2035,3.448
498,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2040,2.622
499,Stated Policies Scenario,Energy,Oil,Power sector inputs,EJ,2050,1.533
500,Announced Pledges Scenario,Energy,Oil,Power sector inputs,EJ,2023,8.398
501,Announced Pledges Scenario,Energy,Oil,Power sector inputs,EJ,2030,3.502
502,Announced Pledges Scenario,Energy,Oil,Power sector inputs,EJ,2035,2.378
503,Announced Pledges Scenario,Energy,Oil,Power sector inputs,EJ,2040,1.596
504,Announced Pledges Scenario,Energy,Oil,Power sector inputs,EJ,2050,0.851
505,Net Zero Emissions by 2050 Scenario,Energy,Oil,Power sector inputs,EJ,2023,8.398
506,Net Zero Emissions by 2050 Scenario,Energy,Oil,Power sector inputs,EJ,2030,2.202
507,Net Zero Emissions by 2050 Scenario,Energy,Oil,Power sector inputs,EJ,2035,0.844
508,Net Zero Emissions by 2050 Scenario,Energy,Oil,Power sector inputs,EJ,2040,0.219
509,Net Zero Emissions by 2050 Scenario,Energy,Oil,Power sector inputs,EJ,2050,0.003
510,Stated Policies Scenario,Energy,Coal: unabated,Power sector inputs,EJ,2010,91.127
511,Stated Policies Scenario,Energy,Coal: unabated,Power sector inputs,EJ,2022,111.667
