PUBLICATION,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,REGION,YEAR,VALUE
World Energy Outlook 2024,Announced Pledges Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2040,143.98
World Energy Outlook 2024,Announced Pledges Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2050,163.53
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2023,107.9
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2030,126.28
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2035,136.13
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2040,142.66
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Industrial material production,Aluminium,Non-ferrous metals: aluminium,Million tonnes,World,2050,151.15
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2010,16889.11
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2022,24180.55
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2023,25381.29
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2030,31073.21
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2035,36014.92
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2040,41115.07
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2050,49671.16
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2023,25381.29
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2030,30785.66
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2035,35554.21
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2040,40794.09
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2050,50200.35
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2023,25381.29
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2030,28634
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2035,31484.52
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2040,36204.05
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road passenger light duty vehicles,Billion passenger-km,World,2050,45487.47
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2010,24022.01
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2022,32016.71
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2023,32791.77
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2030,41786.54
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2035,48408.35
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2040,54686.42
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2050,67519.94
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2023,32791.77
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2030,41371
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2035,47852.79
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2040,54156.45
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2050,66847
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2023,32791.77
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2030,41240.6
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2035,47686.48
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2040,53763.65
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Road freight trucks,Billion tonne-km,World,2050,65387.28
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2010,4922.634
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2022,5977
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2023,8182
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2030,11856.87
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2035,13776.63
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2040,16069.79
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2050,20588.37
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2023,7675.8
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2030,11733.62
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2035,13553.26
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2040,15821.76
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2050,20395.87
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2023,7675.8
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2030,10867.32
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2035,11499.07
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2040,12915.02
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Aviation: domestic and international bunkers,Billion passenger-km,World,2050,16433.31
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2010,80335
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2022,109679.2
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2023,111105.6
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2030,119188.3
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2035,126036.9
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2040,134006.2
World Energy Outlook 2024,Stated Policies Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2050,155031.4
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2023,111105.6
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2030,114612.8
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2035,117930.9
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2040,122224.1
World Energy Outlook 2024,Announced Pledges Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2050,135603.1
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2023,111105.6
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2030,107746.8
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2035,106338.4
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2040,106743.3
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Activity of stock,Total,Navigation: international bunkers,Billion tonne-km,World,2050,118663.4
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2010,1799.89
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2022,2170.66
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2023,2195.89
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2030,2396.14
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2035,2538.34
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2040,2673.64
World Energy Outlook 2024,Stated Policies Scenario,Economic indicators,Total,Household,Million units,World,2050,2916.47
World Energy Outlook 2024,Announced Pledges Scenario,Economic indicators,Total,Household,Million units,World,2023,2195.89
World Energy Outlook 2024,Announced Pledges Scenario,Economic indicators,Total,Household,Million units,World,2030,2396.14
World Energy Outlook 2024,Announced Pledges Scenario,Economic indicators,Total,Household,Million units,World,2035,2538.34
World Energy Outlook 2024,Announced Pledges Scenario,Economic indicators,Total,Household,Million units,World,2040,2673.64
World Energy Outlook 2024,Announced Pledges Scenario,Economic indicators,Total,Household,Million units,World,2050,2916.47
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Household,Million units,World,2023,2195.89
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Household,Million units,World,2030,2396.14
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Household,Million units,World,2035,2538.34
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Household,Million units,World,2040,2673.64
World Energy Outlook 2024,Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Household,Million units,World,2050,2916.47
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2010,154189.7
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2022,200925.7
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2023,204412.5
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2030,230629.6
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2035,250933.4
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2040,271509.8
World Energy Outlook 2024,Stated Policies Scenario,Stock,Floorspace,Residential,Million square metres,World,2050,311589.7
